UTC calendar date,Longitude (deg),Latitude (deg),Altitude (km)
2010-01-01 00:00:00.000000 UTC,-101.43487215,83.54075823,48.35416109
2010-01-01 00:16:40.000000 UTC,-96.27508715,30.35254398,48.01260631
2010-01-01 00:33:20.000000 UTC,-95.77563864,-22.81369918,49.98350265
2010-01-01 00:50:00.000000 UTC,-93.64323336,-75.81981004,52.58481139
2010-01-01 01:06:40.000000 UTC,82.85466413,-51.27200306,53.95648472
2010-01-01 01:23:20.000000 UTC,83.52702789,1.60469216,53.04619949
2010-01-01 01:40:00.000000 UTC,84.26547582,54.59490084,50.41370494
2010-01-01 01:56:40.000000 UTC,-98.83743596,72.23940327,48.0301618
2010-01-01 02:13:20.000000 UTC,-97.18872073,19.0188104,47.99196598
2010-01-01 02:30:00.000000 UTC,-96.67309208,-34.13978876,50.25086175
2010-01-01 02:46:40.000000 UTC,-84.46230212,-87.06760909,52.938842
2010-01-01 03:03:20.000000 UTC,82.04584185,-39.98402282,54.15980833
2010-01-01 03:20:00.000000 UTC,82.58906177,12.89231049,52.90234844
2010-01-01 03:36:40.000000 UTC,83.74376449,65.89394412,50.07493471
2010-01-01 03:53:20.000000 UTC,-99.05816618,60.92304729,47.77840555
2010-01-01 04:10:00.000000 UTC,-98.12241948,7.6907393,48.05058777
2010-01-01 04:26:40.000000 UTC,-97.51673392,-45.45554989,50.54554806
2010-01-01 04:43:20.000000 UTC,77.25180389,-81.53867075,53.27939919
2010-01-01 05:00:00.000000 UTC,81.16151797,-28.70376185,54.30300753
2010-01-01 05:16:40.000000 UTC,81.66333833,24.17528329,52.71153644
2010-01-01 05:33:20.000000 UTC,84.10814933,77.18486871,49.71148295
2010-01-01 05:50:00.000000 UTC,-99.72808415,49.60811019,47.58192727
2010-01-01 06:06:40.000000 UTC,-99.06250232,-3.62921575,48.18042195
2010-01-01 06:23:20.000000 UTC,-98.2451561,-56.75673095,50.91192738
2010-01-01 06:40:00.000000 UTC,78.75293423,-70.27456843,53.6534913
2010-01-01 06:56:40.000000 UTC,80.24115082,-17.43900686,54.40166572
2010-01-01 07:13:20.000000 UTC,80.76579902,35.44604759,52.45464068
2010-01-01 07:30:00.000000 UTC,103.85361752,88.35408573,49.30609069
2010-01-01 07:46:40.000000 UTC,-100.54828382,38.29771594,47.39589453
2010-01-01 08:03:20.000000 UTC,-100.00001225,-14.93991675,48.39460554
2010-01-01 08:20:00.000000 UTC,-98.68399797,-68.04164771,51.36869054
2010-01-01 08:36:40.000000 UTC,78.42370505,-59.01754081,54.04399369
2010-01-01 08:53:20.000000 UTC,79.30338889,-6.18947151,54.42014996
2010-01-01 09:10:00.000000 UTC,79.91914959,46.70640726,52.09481859
2010-01-01 09:26:40.000000 UTC,-104.76191793,80.19803195,48.84532734
2010-01-01 09:43:20.000000 UTC,-101.43441461,26.99088274,47.25096276
2010-01-01 10:00:00.000000 UTC,-100.92701556,-26.24283343,48.66235166
2010-01-01 10:16:40.000000 UTC,-97.92350165,-79.31043047,51.83337146
2010-01-01 10:33:20.000000 UTC,77.73067552,-47.76573513,54.38348892
2010-01-01 10:50:00.000000 UTC,78.35757127,5.05797424,54.3220929
2010-01-01 11:06:40.000000 UTC,79.17996,57.96755806,51.67665824
2010-01-01 11:23:20.000000 UTC,-103.70183623,68.92078864,48.41279911
2010-01-01 11:40:00.000000 UTC,-102.35511028,15.68488721,47.20412794
2010-01-01 11:56:40.000000 UTC,-101.82977316,-37.540874,48.94822157
2010-01-01 12:13:20.000000 UTC,30.80928422,-89.11638183,52.2361611
2010-01-01 12:30:00.000000 UTC,76.90295612,-36.51122078,54.61659143
2010-01-01 12:46:40.000000 UTC,77.41108454,16.3128781,54.11347074
2010-01-01 13:03:20.000000 UTC,78.73293544,69.23798991,51.22709052
2010-01-01 13:20:00.000000 UTC,-104.08855311,57.62526633,48.04019405
2010-01-01 13:36:40.000000 UTC,-103.29506351,4.37419858,47.23583817
2010-01-01 13:53:20.000000 UTC,-102.68128298,-48.83845849,49.27527057
2010-01-01 14:10:00.000000 UTC,73.48439543,-78.10396802,52.62915137
2010-01-01 14:26:40.000000 UTC,76.01041162,-25.25427379,54.76287892
2010-01-01 14:43:20.000000 UTC,76.47285644,27.57534721,53.84471654
2010-01-01 15:00:00.000000 UTC,79.64290445,80.51420333,50.69615993
2010-01-01 15:16:40.000000 UTC,-104.80218291,46.31189911,47.68644926
2010-01-01 15:33:20.000000 UTC,-104.24466031,-6.94926018,47.33461816
2010-01-01 15:50:00.000000 UTC,-103.41732481,-60.14318781,49.67693554
2010-01-01 16:06:40.000000 UTC,73.97387906,-66.83380856,53.06205434
2010-01-01 16:23:20.000000 UTC,75.08263052,-13.99159924,54.8687208
2010-01-01 16:40:00.000000 UTC,75.55423131,38.84682732,53.50284145
2010-01-01 16:56:40.000000 UTC,-122.72834612,88.07418899,50.07671852
2010-01-01 17:13:20.000000 UTC,-105.64405475,34.97837415,47.32355414
2010-01-01 17:30:00.000000 UTC,-105.19721049,-18.29090397,47.47293423
2010-01-01 17:46:40.000000 UTC,-103.80799264,-71.46126702,50.17334986
2010-01-01 18:03:20.000000 UTC,73.46728258,-55.54809465,53.58198147
2010-01-01 18:20:00.000000 UTC,74.13353967,-2.72130719,54.98161507
2010-01-01 18:36:40.000000 UTC,74.68207249,50.12652325,53.05229182
2010-01-01 18:53:20.000000 UTC,-108.54352911,76.83611548,49.34101393
2010-01-01 19:10:00.000000 UTC,-106.55159528,23.62403209,46.92142216
2010-01-01 19:26:40.000000 UTC,-106.14216837,-29.65293039,47.64476361
2010-01-01 19:43:20.000000 UTC,-102.1888277,-82.78251841,50.86253402
2010-01-01 20:00:00.000000 UTC,72.69752271,-44.25945679,54.27706569
2010-01-01 20:16:40.000000 UTC,73.17348925,8.54493941,55.08580256
2010-01-01 20:33:20.000000 UTC,73.92656494,61.40641859,52.4017254
2010-01-01 20:50:00.000000 UTC,-108.40427878,65.51054109,48.39604776
2010-01-01 21:06:40.000000 UTC,-107.4959265,12.24667615,46.46040109
2010-01-01 21:23:20.000000 UTC,-107.06201196,-41.03379904,47.99340188
2010-01-01 21:40:00.000000 UTC,64.90614826,-85.82502486,51.87880668
2010-01-01 21:56:40.000000 UTC,71.82131902,-32.98395508,55.1573685
2010-01-01 22:13:20.000000 UTC,72.21056645,19.794358,55.06677199
2010-01-01 22:30:00.000000 UTC,73.53121655,72.68296898,51.39352885
2010-01-01 22:46:40.000000 UTC,-109.01470396,54.1631598,47.20560263
2010-01-01 23:03:20.000000 UTC,-108.45964245,0.84477986,46.03097361
2010-01-01 23:20:00.000000 UTC,-107.92605579,-52.42625306,48.69378882
2010-01-01 23:36:40.000000 UTC,69.37007089,-74.52666898,53.25906035
2010-01-01 23:53:20.000000 UTC,70.89242909,-21.73204758,56.09594095
2010-01-02 00:10:00.000000 UTC,71.25239884,31.02725231,54.74306788
2010-01-02 00:26:40.000000 UTC,75.53300022,83.9576714,49.9510576
2010-01-02 00:43:20.000000 UTC,-109.83369272,42.78560128,45.85772753
2010-01-02 01:00:00.000000 UTC,-109.43218524,-10.58416016,45.83060729
2010-01-02 01:16:40.000000 UTC,-108.65590557,-63.82065602,49.9056813
2010-01-02 01:33:20.000000 UTC,69.18760358,-63.228388,54.94615131
2010-01-02 01:50:00.000000 UTC,69.93450521,-10.50719236,56.90596168
2010-01-02 02:06:40.000000 UTC,70.31469466,42.25274807,53.88181853
2010-01-02 02:23:20.000000 UTC,-115.50018414,84.68702257,48.07468909
2010-01-02 02:40:00.000000 UTC,-110.74046817,31.36879358,44.52254908
2010-01-02 02:56:40.000000 UTC,-110.4047706,-22.0364902,46.10982105
2010-01-02 03:13:20.000000 UTC,-108.92975925,-75.20313994,51.67681129
2010-01-02 03:30:00.000000 UTC,68.49439186,-51.95918885,56.77716481
2010-01-02 03:46:40.000000 UTC,68.95983798,0.69403093,57.33735116
2010-01-02 04:03:20.000000 UTC,69.4293818,53.48540616,52.38830055
2010-01-02 04:20:00.000000 UTC,-112.92883485,73.35336575,45.92175367
2010-01-02 04:36:40.000000 UTC,-111.69134575,19.91502243,43.46494144
2010-01-02 04:53:20.000000 UTC,-111.368124,-33.49587582,47.03008277
2010-01-02 05:10:00.000000 UTC,-104.21143553,-86.53908657,53.85142851
2010-01-02 05:26:40.000000 UTC,67.63942893,-40.72373947,58.47750219
2010-01-02 05:43:20.000000 UTC,67.97615363,11.88343348,57.17302011
2010-01-02 06:00:00.000000 UTC,68.67701902,64.74220491,50.35051422
2010-01-02 06:16:40.000000 UTC,-113.289444,61.96418693,43.7663072
2010-01-02 06:33:20.000000 UTC,-112.66576815,8.43521192,42.91802759
2010-01-02 06:50:00.000000 UTC,-112.30704732,-44.9432045,48.56151452
2010-01-02 07:06:40.000000 UTC,63.95214156,-82.09624626,56.18940904
2010-01-02 07:23:20.000000 UTC,66.71229475,-29.51581575,59.7722738
2010-01-02 07:40:00.000000 UTC,66.99010881,23.07823529,56.3098672
2010-01-02 07:56:40.000000 UTC,68.39367757,76.03576499,47.98238361
2010-01-02 08:13:20.000000 UTC,-114.04772257,50.53208491,41.90148555
2010-01-02 08:30:00.000000 UTC,-113.6523637,-3.05525644,43.04230843
2010-01-02 08:46:40.000000 UTC,-113.18796123,-56.36276066,50.56193786
2010-01-02 09:03:20.000000 UTC,64.83269581,-70.82028055,58.42512524
2010-01-02 09:20:00.000000 UTC,65.74643417,-18.3234147,60.47721938
2010-01-02 09:36:40.000000 UTC,66.01146431,34.29591619,54.78000149
2010-01-02 09:53:20.000000 UTC,74.67115472,87.35219318,45.53932253
2010-01-02 10:10:00.000000 UTC,-114.93725568,39.06537576,40.55909502
2010-01-02 10:26:40.000000 UTC,-114.64390031,-14.53983869,43.89949498
2010-01-02 10:43:20.000000 UTC,-113.91233301,-67.7428336,52.87002571
2010-01-02 11:00:00.000000 UTC,64.2791034,-59.57456209,60.31763617
2010-01-02 11:16:40.000000 UTC,64.7579317,-7.13336293,60.48055633
2010-01-02 11:33:20.000000 UTC,65.05653537,45.54944479,52.74104588
2010-01-02 11:50:00.000000 UTC,-118.12644754,81.21321572,43.23204577
2010-01-02 12:06:40.000000 UTC,-115.88579916,27.57418634,39.85523776
2010-01-02 12:23:20.000000 UTC,-115.63538713,-26.00599311,45.39562822
2010-01-02 12:40:00.000000 UTC,-113.97710847,-79.07898528,55.27062748
2010-01-02 12:56:40.000000 UTC,63.45272123,-48.35612947,61.72414135
2010-01-02 13:13:20.000000 UTC,63.75645831,4.066083,59.76247105
2010-01-02 13:30:00.000000 UTC,64.15821839,56.84547943,50.36676049
2010-01-02 13:46:40.000000 UTC,-117.64907945,69.78182977,41.22492239
2010-01-02 14:03:20.000000 UTC,-116.86598466,16.07112486,39.84452324
2010-01-02 14:20:00.000000 UTC,-116.61705141,-37.44283984,47.41428123
2010-01-02 14:36:40.000000 UTC,18.92644271,-89.46888788,57.60902242
2010-01-02 14:53:20.000000 UTC,62.52555497,-37.16015099,62.57882791
2010-01-02 15:10:00.000000 UTC,62.74945115,15.28036617,58.36834049
2010-01-02 15:26:40.000000 UTC,63.41714631,68.18236137,47.81195164
2010-01-02 15:43:20.000000 UTC,-118.28335701,58.31102183,39.62286652
2010-01-02 16:00:00.000000 UTC,-117.8645819,4.56765645,40.53437785
2010-01-02 16:16:40.000000 UTC,-117.57326064,-48.84511149,49.80097982
2010-01-02 16:33:20.000000 UTC,60.15264321,-78.35620889,59.76381458
2010-01-02 16:50:00.000000 UTC,61.55015227,-25.97813018,62.84533105
2010-01-02 17:06:40.000000 UTC,61.74301104,26.5159486,56.41503882
2010-01-02 17:23:20.000000 UTC,63.35954903,79.55682153,45.23388665
2010-01-02 17:40:00.000000 UTC,-119.14626685,46.81414371,38.53375204
2010-01-02 17:56:40.000000 UTC,-118.87591507,-6.92351578,41.87611304
2010-01-02 18:13:20.000000 UTC,-118.46791688,-60.20939238,52.35597967
2010-01-02 18:30:00.000000 UTC,59.98417239,-67.13310937,61.56205349
2010-01-02 18:46:40.000000 UTC,60.5465669,-14.7955329,62.49686809
2010-01-02 19:03:20.000000 UTC,60.7438458,37.78312504,54.07780859
2010-01-02 19:20:00.000000 UTC,-139.27065003,88.96045175,42.86566933
2010-01-02 19:36:40.000000 UTC,-120.09586615,35.30386322,38.06777444
2010-01-02 19:53:20.000000 UTC,-119.89537332,-18.3904655,43.70140788
2010-01-02 20:10:00.000000 UTC,-119.17355752,-71.5360181,54.85087812
2010-01-02 20:26:40.000000 UTC,59.22041374,-55.9254556,62.83539084
2010-01-02 20:43:20.000000 UTC,59.52477685,-3.59468496,61.53764952
2010-01-02 21:00:00.000000 UTC,59.76697043,49.09194966,51.57909412
2010-01-02 21:16:40.000000 UTC,-122.30257797,77.56498457,40.91833039
2010-01-02 21:33:20.000000 UTC,-121.08891334,23.79442991,38.26437384
2010-01-02 21:50:00.000000 UTC,-120.9148385,-29.8246405,45.76230172
2010-01-02 22:06:40.000000 UTC,-118.74765142,-82.82702895,57.07915446
2010-01-02 22:23:20.000000 UTC,58.29929601,-44.72219082,63.51778547
2010-01-02 22:40:00.000000 UTC,58.493559,7.63509671,60.07850485
2010-01-02 22:56:40.000000 UTC,58.85296591,60.44353445,49.12006136
2010-01-02 23:13:20.000000 UTC,-122.6063762,66.09050707,39.51071171
2010-01-02 23:30:00.000000 UTC,-122.10675654,12.29635288,39.04334426
2010-01-02 23:46:40.000000 UTC,-121.92076687,-41.22425378,47.97336861
2010-01-03 00:03:20.000000 UTC,53.42464198,-85.88823234,58.98795472
2010-01-03 00:20:00.000000 UTC,57.31303253,-33.51921068,63.66324585
2010-01-03 00:36:40.000000 UTC,57.46055135,18.89265355,58.25824313
2010-01-03 00:53:20.000000 UTC,58.14247856,71.82878488,46.81934215
2010-01-03 01:10:00.000000 UTC,-123.41592112,54.60162587,38.63846446
2010-01-03 01:26:40.000000 UTC,-123.137664,0.81839705,40.30973868
2010-01-03 01:43:20.000000 UTC,-122.89126,-52.58648008,50.27039883
2010-01-03 02:00:00.000000 UTC,55.48478414,-74.65852817,60.56735078
2010-01-03 02:16:40.000000 UTC,56.2960596,-22.31738073,63.29221492
2010-01-03 02:33:20.000000 UTC,56.43427554,30.17237035,56.17431023
2010-01-03 02:50:00.000000 UTC,58.68322196,83.23456434,44.75905716
2010-01-03 03:06:40.000000 UTC,-124.35829563,43.11200025,38.29779484
2010-01-03 03:23:20.000000 UTC,-124.17306504,-10.63024475,41.96479005
2010-01-03 03:40:00.000000 UTC,-123.77517477,-63.9082362,52.53804731
2010-01-03 03:56:40.000000 UTC,54.88996058,-63.44654178,61.7306435
2010-01-03 04:13:20.000000 UTC,55.26452503,-11.11111461,62.42835493
2010-01-03 04:30:00.000000 UTC,55.42463127,41.47463571,53.95455441
2010-01-03 04:46:40.000000 UTC,-128.69726396,85.32132253,43.04086272
2010-01-03 05:03:20.000000 UTC,-125.35222663,31.63214205,38.45968666
2010-01-03 05:20:00.000000 UTC,-125.20575882,-22.04401015,43.85460787
2010-01-03 05:36:40.000000 UTC,-124.37378458,-75.19134419,54.63230682
2010-01-03 05:53:20.000000 UTC,54.00842637,-52.25086541,62.43069903
2010-01-03 06:10:00.000000 UTC,54.22646637,0.10544063,61.16193617
2010-01-03 06:26:40.000000 UTC,54.44912051,52.79886792,51.73617474
2010-01-03 06:43:20.000000 UTC,-127.12571594,73.89040253,41.70056607
2010-01-03 07:00:00.000000 UTC,-126.37074916,20.16865459,39.05250394
2010-01-03 07:16:40.000000 UTC,-126.22976627,-33.42282748,45.84349071
2010-01-03 07:33:20.000000 UTC,-121.99730368,-86.43760696,56.45975505
2010-01-03 07:50:00.000000 UTC,53.03918136,-41.0615906,62.69209973
2010-01-03 08:06:40.000000 UTC,53.18594534,11.33764196,59.6395647
2010-01-03 08:23:20.000000 UTC,53.55494056,64.14400328,49.61481576
2010-01-03 08:40:00.000000 UTC,-127.74990095,62.44599587,40.72189167
2010-01-03 08:56:40.000000 UTC,-127.40301646,8.72015023,39.97451119
2010-01-03 09:13:20.000000 UTC,-127.23688712,-44.77552774,47.87011248
2010-01-03 09:30:00.000000 UTC,50.29253666,-82.30961556,58.02451251
2010-01-03 09:46:40.000000 UTC,52.03159245,-29.86978496,62.58815079
2010-01-03 10:03:20.000000 UTC,52.14651825,22.58810188,57.91426684
2010-01-03 10:20:00.000000 UTC,52.94423398,75.50808721,47.65083975
2010-01-03 10:36:40.000000 UTC,-128.64033338,50.99634549,40.08524203
2010-01-03 10:53:20.000000 UTC,-128.44303298,-2.71411683,41.13437438
2010-01-03 11:10:00.000000 UTC,-128.20545629,-56.10683503,49.89111008
2010-01-03 11:26:40.000000 UTC,50.46446807,-71.08843522,59.34737436
2010-01-03 11:43:20.000000 UTC,51.00389629,-18.67198662,62.1866628
2010-01-03 12:00:00.000000 UTC,51.1145036,33.85590394,56.08521658
2010-01-03 12:16:40.000000 UTC,55.74080873,86.87840828,45.9280986
2010-01-03 12:33:20.000000 UTC,-129.6154314,39.55006176,39.80784178
2010-01-03 12:50:00.000000 UTC,-129.48419223,-14.12621728,42.48980348
2010-01-03 13:06:40.000000 UTC,-129.06801764,-67.40983684,51.83828822
2010-01-03 13:23:20.000000 UTC,49.70272671,-59.88027779,60.37235515
2010-01-03 13:40:00.000000 UTC,49.9648909,-7.47014526,61.4836269
2010-01-03 13:56:40.000000 UTC,50.10035755,45.1360687,54.24726921
2010-01-03 14:13:20.000000 UTC,-132.1339855,81.72190999,44.49392863
2010-01-03 14:30:00.000000 UTC,-130.62694601,28.11999924,39.87135771
2010-01-03 14:46:40.000000 UTC,-130.52027899,-25.50584106,44.01273363
2010-01-03 15:03:20.000000 UTC,-129.51606511,-78.67988825,53.626549
2010-01-03 15:20:00.000000 UTC,48.7720345,-48.68699743,61.04113582
2010-01-03 15:36:40.000000 UTC,48.92113263,3.73555621,60.52170538
2010-01-03 15:53:20.000000 UTC,49.12014118,56.42671326,52.45022023
2010-01-03 16:10:00.000000 UTC,-132.1248079,70.33987269,43.34458632
2010-01-03 16:26:40.000000 UTC,-131.65484278,16.70880434,40.24667781
2010-01-03 16:43:20.000000 UTC,-131.54958481,-36.85176643,45.66144594
2010-01-03 17:00:00.000000 UTC,-59.44764463,-89.74486909,55.21784832
2010-01-03 17:16:40.000000 UTC,47.78401541,-37.50642146,61.35892034
2010-01-03 17:33:20.000000 UTC,47.8741539,14.94727109,59.31286939
2010-01-03 17:50:00.000000 UTC,48.21972757,67.72943842,50.69380075
2010-01-03 18:06:40.000000 UTC,-132.9008813,58.95197437,42.44436764
2010-01-03 18:23:20.000000 UTC,-132.69240403,5.31118336,40.9164291
2010-01-03 18:40:00.000000 UTC,-132.56998848,-48.17035127,47.4059937
2010-01-03 18:56:40.000000 UTC,45.89245409,-78.85871475,56.63150427
2010-01-03 19:13:20.000000 UTC,46.76897357,-26.33243946,61.33909581
2010-01-03 19:30:00.000000 UTC,46.82312422,26.16916066,57.83290414
2010-01-03 19:46:40.000000 UTC,47.63786181,79.05014123,48.95439458
2010-01-03 20:03:20.000000 UTC,-133.83030472,47.55182359,41.77812052
2010-01-03 20:20:00.000000 UTC,-133.73880327,-6.0818608,41.86936071
2010-01-03 20:36:40.000000 UTC,-133.57387519,-59.47162746,49.2427006
2010-01-03 20:53:20.000000 UTC,45.46414407,-67.65808572,57.88684272
2010-01-03 21:10:00.000000 UTC,45.73685051,-15.15667296,61.00767657
2010-01-03 21:26:40.000000 UTC,45.7660634,37.40852591,56.09738284
2010-01-03 21:43:20.000000 UTC,-158.3214754,89.56218932,47.21231808
2010-01-03 22:00:00.000000 UTC,-134.81894495,36.13021651,41.32426443
2010-01-03 22:16:40.000000 UTC,-134.79480359,-17.4786929,43.11294226
2010-01-03 22:33:20.000000 UTC,-134.52741886,-70.76438871,51.17103593
2010-01-03 22:50:00.000000 UTC,44.61216828,-56.46194337,58.97444303
2010-01-03 23:06:40.000000 UTC,44.69065266,-3.97096394,60.35897778
2010-01-03 23:23:20.000000 UTC,44.70292165,48.67412168,54.11473269
2010-01-03 23:40:00.000000 UTC,-136.28805503,78.21552958,45.47653046
2010-01-03 23:56:40.000000 UTC,-135.84019022,24.68315611,41.14662023
2010-01-04 00:13:20.000000 UTC,-135.86124043,-28.88074605,44.68196503
2010-01-04 00:30:00.000000 UTC,-135.1856917,-82.04934401,53.17592305
2010-01-04 00:46:40.000000 UTC,43.64845544,-45.26810986,59.84819313
2010-01-04 01:03:20.000000 UTC,43.63035632,7.22951514,59.36455693
2010-01-04 01:20:00.000000 UTC,43.63573048,59.97226131,51.92542556
2010-01-04 01:36:40.000000 UTC,-136.94031885,66.79628235,43.84862719
2010-01-04 01:53:20.000000 UTC,-136.88462746,13.21518558,41.34827565
2010-01-04 02:10:00.000000 UTC,-136.94023107,-40.2803526,46.56692926
2010-01-04 02:26:40.000000 UTC,41.3718724,-86.67634993,55.19074765
2010-01-04 02:43:20.000000 UTC,42.63367723,-34.07679382,60.42677017
2010-01-04 03:00:00.000000 UTC,42.55579617,18.44847173,57.95238516
2010-01-04 03:16:40.000000 UTC,42.56849007,71.30655295,49.61458742
2010-01-04 03:33:20.000000 UTC,-137.88007041,55.34268418,42.45649886
2010-01-04 03:50:00.000000 UTC,-137.94836204,1.73556966,42.00032457
2010-01-04 04:06:40.000000 UTC,-138.03620534,-51.66785777,48.72517036
2010-01-04 04:23:20.000000 UTC,41.57975909,-75.42202885,57.12006252
2010-01-04 04:40:00.000000 UTC,41.58850158,-22.88588856,60.62135932
2010-01-04 04:56:40.000000 UTC,41.46636609,29.69043183,56.1259741
2010-01-04 05:13:20.000000 UTC,41.52668114,82.67844682,47.30474686
2010-01-04 05:30:00.000000 UTC,-138.89858444,43.86143128,41.43917603
2010-01-04 05:46:40.000000 UTC,-139.02841939,-9.74371791,43.11462857
2010-01-04 06:03:20.000000 UTC,-139.16111009,-63.03383393,51.07701792
2010-01-04 06:20:00.000000 UTC,40.65691094,-64.18630228,58.83574448
2010-01-04 06:36:40.000000 UTC,40.52191649,-11.69269988,60.35739325
2010-01-04 06:53:20.000000 UTC,40.36046497,40.95900523,53.94949841
2010-01-04 07:10:00.000000 UTC,-139.74342483,85.9149048,45.11913787
2010-01-04 07:26:40.000000 UTC,-139.95209754,32.36363755,40.89593196
2010-01-04 07:43:20.000000 UTC,-140.12456454,-21.20962293,44.66244695
2010-01-04 08:00:00.000000 UTC,-140.36468539,-74.37170041,53.45788072
2010-01-04 08:16:40.000000 UTC,39.63001842,-52.96667455,60.18732872
2010-01-04 08:33:20.000000 UTC,39.43853455,-0.4880513,59.57442176
2010-01-04 08:50:00.000000 UTC,39.22991006,52.26005634,51.60781834
2010-01-04 09:06:40.000000 UTC,-140.74323676,74.47876999,43.2131214
2010-01-04 09:23:20.000000 UTC,-141.02545483,20.86243207,40.85936834
2010-01-04 09:40:00.000000 UTC,-141.238505,-32.65286136,46.48669432
2010-01-04 09:56:40.000000 UTC,-142.22336109,-85.68379234,55.64016929
2010-01-04 10:13:20.000000 UTC,38.5680306,-41.74957618,61.06004649
2010-01-04 10:30:00.000000 UTC,38.33957792,10.74236321,58.34535073
2010-01-04 10:46:40.000000 UTC,38.04674429,63.5984658,49.3321375
2010-01-04 11:03:20.000000 UTC,-141.82043918,63.01943648,41.72683597
2010-01-04 11:20:00.000000 UTC,-142.11424814,9.36676415,41.2623859
2010-01-04 11:36:40.000000 UTC,-142.37694181,-44.07197558,48.42248958
2010-01-04 11:53:20.000000 UTC,38.41538301,-83.01966097,57.5131843
2010-01-04 12:10:00.000000 UTC,37.4864472,-30.52410233,61.46393291
2010-01-04 12:26:40.000000 UTC,37.2242039,22.00380412,56.81875653
2010-01-04 12:43:20.000000 UTC,36.70473195,74.97175528,47.24913411
2010-01-04 13:00:00.000000 UTC,-142.91144896,51.54382688,40.6797021
2010-01-04 13:16:40.000000 UTC,-143.21654478,-2.11956638,42.00051412
2010-01-04 13:33:20.000000 UTC,-143.55898487,-55.46951982,50.38716226
2010-01-04 13:50:00.000000 UTC,36.91380125,-71.73632431,59.09732146
2010-01-04 14:06:40.000000 UTC,36.39136491,-19.287906,61.47236308
2010-01-04 14:23:20.000000 UTC,36.08864298,33.2933004,55.0936784
2010-01-04 14:40:00.000000 UTC,33.74341361,86.37172551,45.36931838
2010-01-04 14:56:40.000000 UTC,-144.01010158,40.05652362,40.01334293
2010-01-04 15:13:20.000000 UTC,-144.33144636,-13.59601186,43.03384656
2010-01-04 15:30:00.000000 UTC,-144.84237026,-66.84709476,52.33891649
2010-01-04 15:46:40.000000 UTC,35.72116668,-60.46224965,60.39808821
2010-01-04 16:03:20.000000 UTC,35.28558202,-8.04041555,61.10376536
2010-01-04 16:20:00.000000 UTC,34.92405282,44.60967539,53.22050411
2010-01-04 16:36:40.000000 UTC,-143.73616611,82.19341155,43.65314252
2010-01-04 16:53:20.000000 UTC,-145.11409396,28.55792855,39.68920819
2010-01-04 17:10:00.000000 UTC,-145.46218648,-25.06279006,44.37492178
2010-01-04 17:26:40.000000 UTC,-146.51011413,-78.20437267,54.28649015
2010-01-04 17:43:20.000000 UTC,34.57897133,-49.19781127,61.44550195
2010-01-04 18:00:00.000000 UTC,34.16912486,3.21865301,60.31414948
2010-01-04 18:16:40.000000 UTC,33.70537591,55.95424276,51.22692386
2010-01-04 18:33:20.000000 UTC,-145.51615849,70.73641538,42.10264471
2010-01-04 18:50:00.000000 UTC,-146.22348013,17.04892796,39.74796712
2010-01-04 19:06:40.000000 UTC,-146.61729713,-36.51651633,46.05704032
2010-01-04 19:23:20.000000 UTC,-174.50655835,-89.48196948,56.2057033
2010-01-04 19:40:00.000000 UTC,33.45143865,-37.94370557,62.16679933
2010-01-04 19:56:40.000000 UTC,33.04070906,14.49034019,59.07066242
2010-01-04 20:13:20.000000 UTC,32.35178372,67.32726975,49.14882421
2010-01-04 20:30:00.000000 UTC,-146.78817241,59.25292319,40.77262198
2010-01-04 20:46:40.000000 UTC,-147.33973242,5.53518533,40.19898324
2010-01-04 21:03:20.000000 UTC,-147.81663146,-47.95053171,48.0176757
2010-01-04 21:20:00.000000 UTC,33.78893061,-79.14232168,58.02257816
2010-01-04 21:36:40.000000 UTC,32.32804002,-26.69631038,62.46814568
2010-01-04 21:53:20.000000 UTC,31.89432776,25.78011134,57.41870578
2010-01-04 22:10:00.000000 UTC,30.44883462,78.73114711,47.04708293
2010-01-04 22:26:40.000000 UTC,-147.96708223,47.74429428,39.75912984
2010-01-04 22:43:20.000000 UTC,-148.46710948,-5.97854324,41.09266166
2010-01-04 23:00:00.000000 UTC,-149.10932125,-59.36421906,50.13291699
2010-01-04 23:16:40.000000 UTC,32.04250749,-67.84830504,59.61795102
2010-01-04 23:33:20.000000 UTC,31.20215942,-15.4430916,62.29570237
2010-01-04 23:50:00.000000 UTC,30.717616,37.09903964,55.44526485
2010-01-05 00:06:40.000000 UTC,-88.38157508,89.63373347,45.01577552
2010-01-05 00:23:20.000000 UTC,-149.11784889,36.21176901,39.15072078
2010-01-05 00:40:00.000000 UTC,-149.61175385,-17.48946994,42.39028326
2010-01-05 00:56:40.000000 UTC,-150.65073046,-70.76016132,52.27093737
2010-01-05 01:13:20.000000 UTC,30.72919028,-56.55990721,60.89433492
2010-01-05 01:30:00.000000 UTC,30.06796674,-4.17139906,61.65182094
2010-01-05 01:46:40.000000 UTC,29.48936541,48.45576439,53.31960579
2010-01-05 02:03:20.000000 UTC,-148.55475358,78.33306217,43.19773957
2010-01-05 02:20:00.000000 UTC,-150.26134937,24.66227599,39.00457661
2010-01-05 02:36:40.000000 UTC,-150.781069,-28.99176193,44.0176712
2010-01-05 02:53:20.000000 UTC,-153.48613552,-82.1356071,54.32475752
2010-01-05 03:10:00.000000 UTC,29.51402088,-45.27172664,61.8133138
